"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","task","response_type","key_press","avg_frame_time","center_x","center_y","color","text","is_congruent","duration","correct_response","is_correct"
"596","","b","psychophysics","205","320501","0.0-3.0-1.67","response","key","b","16.684305555555813","500","400","Blue","Blue","true","300","B","true"
"null","<p style=""font-size:60pt"">Correct</p>","null","html-keyboard-response","206","321007","0.0-3.0-2.67","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","321519","0.0-3.0-0.68","fixation","","","","","","","","","","",""
"998","","b","psychophysics","208","323028","0.0-3.0-1.68","response","key","b","16.682779661016696","500","400","Blue","Yellow","false","100","B","true"
"null","<p style=""font-size:60pt"">Correct</p>","null","html-keyboard-response","209","323530","0.0-3.0-2.68","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","210","324041","0.0-3.0-0.69","fixation","","","","","","","","","","",""
"592","","r","psychophysics","211","325183","0.0-3.0-1.69","response","key","r","17.12891891891942","500","400","Red","Red","true","200","R","true"
"null","<p style=""font-size:60pt"">Correct</p>","null","html-keyboard-response","212","325701","0.0-3.0-2.69","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","326208","0.0-3.0-0.70","fixation","","","","","","","","","","",""
"1132","","r","psychophysics","214","327858","0.0-3.0-1.70","response","key","r","16.68167647058812","500","400","Blue","Red","false","100","B","false"
"null","<p style=""font-size:60pt"">Wrong</p>","null","html-keyboard-response","215","328364","0.0-3.0-2.70","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","216","328879","0.0-3.0-0.71","fixation","","","","","","","","","","",""
"983","","b","psychophysics","217","330377","0.0-3.0-1.71","response","key","b","16.684508474576248","500","400","Red","Blue","false","100","R","false"
"null","<p style=""font-size:60pt"">Wrong</p>","null","html-keyboard-response","218","330880","0.0-3.0-2.71","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","331388","0.0-3.0-0.72","fixation","","","","","","","","","","",""
"613","","y","psychophysics","220","332517","0.0-3.0-1.72","response","key","y","16.685783783784075","500","400","Yellow","Green","false","300","Y","true"
"null","<p style=""font-size:60pt"">Correct</p>","null","html-keyboard-response","221","333027","0.0-3.0-2.72","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","222","333537","0.0-3.0-0.73","fixation","","","","","","","","","","",""
"707","","y","psychophysics","223","334759","0.0-3.0-1.73","response","key","y","16.684547619047365","500","400","Yellow","Red","false","300","Y","true"
"null","<p style=""font-size:60pt"">Correct</p>","null","html-keyboard-response","224","335262","0.0-3.0-2.73","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","335772","0.0-3.0-0.74","fixation","","","","","","","","","","",""
"478","","y","psychophysics","226","336771","0.0-3.0-1.74","response","key","y","16.68072413793235","500","400","Yellow","Yellow","true","300","Y","true"
"null","<p style=""font-size:60pt"">Correct</p>","null","html-keyboard-response","227","337280","0.0-3.0-2.74","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","228","337789","0.0-3.0-0.75","fixation","","","","","","","","","","",""
"758","","y","psychophysics","229","339066","0.0-3.0-1.75","response","key","y","16.682422222222925","500","400","Yellow","Yellow","true","300","Y","true"
"null","<p style=""font-size:60pt"">Correct</p>","null","html-keyboard-response","230","339581","0.0-3.0-2.75","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","340092","0.0-3.0-0.76","fixation","","","","","","","","","","",""
"666","","g","psychophysics","232","341286","0.0-3.0-1.76","response","key","g","16.681902439024004","500","400","Green","Green","true","100","G","true"
"null","<p style=""font-size:60pt"">Correct</p>","null","html-keyboard-response","233","341792","0.0-3.0-2.76","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","234","342304","0.0-3.0-0.77","fixation","","","","","","","","","","",""
"779","","y","psychophysics","235","343606","0.0-3.0-1.77","response","key","y","16.680914893617576","500","400","Yellow","Green","false","300","Y","true"
"null","<p style=""font-size:60pt"">Correct</p>","null","html-keyboard-response","236","344116","0.0-3.0-2.77","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","344627","0.0-3.0-0.78","fixation","","","","","","","","","","",""
"556","","y","psychophysics","238","345701","0.0-3.0-1.78","response","key","y","16.681727272726484","500","400","Yellow","Yellow","true","0","Y","true"
"null","<p style=""font-size:60pt"">Correct</p>","null","html-keyboard-response","239","346219","0.0-3.0-2.78","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","240","346727","0.0-3.0-0.79","fixation","","","","","","","","","","",""
"624","","b","psychophysics","241","347868","0.0-3.0-1.79","response","key","b","16.686270270270068","500","400","Blue","Red","false","200","B","true"
"null","<p style=""font-size:60pt"">Correct</p>","null","html-keyboard-response","242","348388","0.0-3.0-2.79","","","","","","","","","","","",""
